,File_name,class,Age_Factor
335,TESS Toronto emotional speech set data/OAF_disgust/OAF_red_disgust.wav,1,young
336,TESS Toronto emotional speech set data/OAF_disgust/OAF_ring_disgust.wav,1,young
337,TESS Toronto emotional speech set data/OAF_disgust/OAF_ripe_disgust.wav,1,young
338,TESS Toronto emotional speech set data/OAF_disgust/OAF_road_disgust.wav,1,young
339,TESS Toronto emotional speech set data/OAF_disgust/OAF_room_disgust.wav,1,young
340,TESS Toronto emotional speech set data/OAF_disgust/OAF_rose_disgust.wav,1,young
341,TESS Toronto emotional speech set data/OAF_disgust/OAF_rot_disgust.wav,1,young
342,TESS Toronto emotional speech set data/OAF_disgust/OAF_rough_disgust.wav,1,young
343,TESS Toronto emotional speech set data/OAF_disgust/OAF_rush_disgust.wav,1,young
344,TESS Toronto emotional speech set data/OAF_disgust/OAF_said_disgust.wav,1,young
345,TESS Toronto emotional speech set data/OAF_disgust/OAF_sail_disgust.wav,1,young
346,TESS Toronto emotional speech set data/OAF_disgust/OAF_search_disgust.wav,1,young
347,TESS Toronto emotional speech set data/OAF_disgust/OAF_seize_disgust.wav,1,young
348,TESS Toronto emotional speech set data/OAF_disgust/OAF_sell_disgust.wav,1,young
349,TESS Toronto emotional speech set data/OAF_disgust/OAF_shack_disgust.wav,1,young
350,TESS Toronto emotional speech set data/OAF_disgust/OAF_shall_disgust.wav,1,young
351,TESS Toronto emotional speech set data/OAF_disgust/OAF_shawl_disgust.wav,1,young
352,TESS Toronto emotional speech set data/OAF_disgust/OAF_sheep_disgust.wav,1,young
353,TESS Toronto emotional speech set data/OAF_disgust/OAF_shirt_disgust.wav,1,young
354,TESS Toronto emotional speech set data/OAF_disgust/OAF_should_disgust.wav,1,young
355,TESS Toronto emotional speech set data/OAF_disgust/OAF_shout_disgust.wav,1,young
356,TESS Toronto emotional speech set data/OAF_disgust/OAF_size_disgust.wav,1,young
357,TESS Toronto emotional speech set data/OAF_disgust/OAF_soap_disgust.wav,1,young
358,TESS Toronto emotional speech set data/OAF_disgust/OAF_soup_disgust.wav,1,young
359,TESS Toronto emotional speech set data/OAF_disgust/OAF_sour_disgust.wav,1,young
360,TESS Toronto emotional speech set data/OAF_disgust/OAF_south_disgust.wav,1,young
361,TESS Toronto emotional speech set data/OAF_disgust/OAF_sub_disgust.wav,1,young
362,TESS Toronto emotional speech set data/OAF_disgust/OAF_such_disgust.wav,1,young
363,TESS Toronto emotional speech set data/OAF_disgust/OAF_sure_disgust.wav,1,young
364,TESS Toronto emotional speech set data/OAF_disgust/OAF_take_disgust.wav,1,young
365,TESS Toronto emotional speech set data/OAF_disgust/OAF_talk_disgust.wav,1,young
366,TESS Toronto emotional speech set data/OAF_disgust/OAF_tape_disgust.wav,1,young
367,TESS Toronto emotional speech set data/OAF_disgust/OAF_team_disgust.wav,1,young
368,TESS Toronto emotional speech set data/OAF_disgust/OAF_tell_disgust.wav,1,young
369,TESS Toronto emotional speech set data/OAF_disgust/OAF_thin_disgust.wav,1,young
370,TESS Toronto emotional speech set data/OAF_disgust/OAF_third_disgust.wav,1,young
371,TESS Toronto emotional speech set data/OAF_disgust/OAF_thought_disgust.wav,1,young
372,TESS Toronto emotional speech set data/OAF_disgust/OAF_thumb_disgust.wav,1,young
373,TESS Toronto emotional speech set data/OAF_disgust/OAF_time_disgust.wav,1,young
374,TESS Toronto emotional speech set data/OAF_disgust/OAF_tip_disgust.wav,1,young
375,TESS Toronto emotional speech set data/OAF_disgust/OAF_tire_disgust.wav,1,young
376,TESS Toronto emotional speech set data/OAF_disgust/OAF_ton_disgust.wav,1,young
377,TESS Toronto emotional speech set data/OAF_disgust/OAF_tool_disgust.wav,1,young
378,TESS Toronto emotional speech set data/OAF_disgust/OAF_tough_disgust.wav,1,young
379,TESS Toronto emotional speech set data/OAF_disgust/OAF_turn_disgust.wav,1,young
380,TESS Toronto emotional speech set data/OAF_disgust/OAF_vine_disgust.wav,1,young
381,TESS Toronto emotional speech set data/OAF_disgust/OAF_voice_disgust.wav,1,young
382,TESS Toronto emotional speech set data/OAF_disgust/OAF_void_disgust.wav,1,young
383,TESS Toronto emotional speech set data/OAF_disgust/OAF_vote_disgust.wav,1,young
384,TESS Toronto emotional speech set data/OAF_disgust/OAF_wag_disgust.wav,1,young
385,TESS Toronto emotional speech set data/OAF_disgust/OAF_walk_disgust.wav,1,young
386,TESS Toronto emotional speech set data/OAF_disgust/OAF_wash_disgust.wav,1,young
387,TESS Toronto emotional speech set data/OAF_disgust/OAF_week_disgust.wav,1,young
388,TESS Toronto emotional speech set data/OAF_disgust/OAF_wheat_disgust.wav,1,young
389,TESS Toronto emotional speech set data/OAF_disgust/OAF_when_disgust.wav,1,young
390,TESS Toronto emotional speech set data/OAF_disgust/OAF_which_disgust.wav,1,young
391,TESS Toronto emotional speech set data/OAF_disgust/OAF_whip_disgust.wav,1,young
392,TESS Toronto emotional speech set data/OAF_disgust/OAF_white_disgust.wav,1,young
393,TESS Toronto emotional speech set data/OAF_disgust/OAF_wife_disgust.wav,1,young
394,TESS Toronto emotional speech set data/OAF_disgust/OAF_wire_disgust.wav,1,young
395,TESS Toronto emotional speech set data/OAF_disgust/OAF_witch_disgust.wav,1,young
396,TESS Toronto emotional speech set data/OAF_disgust/OAF_yearn_disgust.wav,1,young
397,TESS Toronto emotional speech set data/OAF_disgust/OAF_yes_disgust.wav,1,young
398,TESS Toronto emotional speech set data/OAF_disgust/OAF_young_disgust.wav,1,young
399,TESS Toronto emotional speech set data/OAF_disgust/OAF_youth_disgust.wav,1,young
400,TESS Toronto emotional speech set data/OAF_Fear/OAF_back_fear.wav,2,young
401,TESS Toronto emotional speech set data/OAF_Fear/OAF_bar_fear.wav,2,young
402,TESS Toronto emotional speech set data/OAF_Fear/OAF_base_fear.wav,2,young
403,TESS Toronto emotional speech set data/OAF_Fear/OAF_bath_fear.wav,2,young
404,TESS Toronto emotional speech set data/OAF_Fear/OAF_bean_fear.wav,2,young
405,TESS Toronto emotional speech set data/OAF_Fear/OAF_beg_fear.wav,2,young
406,TESS Toronto emotional speech set data/OAF_Fear/OAF_bite_fear.wav,2,young
407,TESS Toronto emotional speech set data/OAF_Fear/OAF_boat_fear.wav,2,young
408,TESS Toronto emotional speech set data/OAF_Fear/OAF_bone_fear.wav,2,young
409,TESS Toronto emotional speech set data/OAF_Fear/OAF_book_fear.wav,2,young
410,TESS Toronto emotional speech set data/OAF_Fear/OAF_bought_fear.wav,2,young
411,TESS Toronto emotional speech set data/OAF_Fear/OAF_burn_fear.wav,2,young
412,TESS Toronto emotional speech set data/OAF_Fear/OAF_cab_fear.wav,2,young
413,TESS Toronto emotional speech set data/OAF_Fear/OAF_calm_fear.wav,2,young
414,TESS Toronto emotional speech set data/OAF_Fear/OAF_came_fear.wav,2,young
415,TESS Toronto emotional speech set data/OAF_Fear/OAF_cause_fear.wav,2,young
416,TESS Toronto emotional speech set data/OAF_Fear/OAF_chain_fear.wav,2,young
417,TESS Toronto emotional speech set data/OAF_Fear/OAF_chair_fear.wav,2,young
418,TESS Toronto emotional speech set data/OAF_Fear/OAF_chalk_fear.wav,2,young
419,TESS Toronto emotional speech set data/OAF_Fear/OAF_chat_fear.wav,2,young
420,TESS Toronto emotional speech set data/OAF_Fear/OAF_check_fear.wav,2,young
421,TESS Toronto emotional speech set data/OAF_Fear/OAF_cheek_fear.wav,2,young
422,TESS Toronto emotional speech set data/OAF_Fear/OAF_chief_fear.wav,2,young
423,TESS Toronto emotional speech set data/OAF_Fear/OAF_choice_fear.wav,2,young
424,TESS Toronto emotional speech set data/OAF_Fear/OAF_cool_fear.wav,2,young
425,TESS Toronto emotional speech set data/OAF_Fear/OAF_dab_fear.wav,2,young
426,TESS Toronto emotional speech set data/OAF_Fear/OAF_date_fear.wav,2,young
427,TESS Toronto emotional speech set data/OAF_Fear/OAF_dead_fear.wav,2,young
428,TESS Toronto emotional speech set data/OAF_Fear/OAF_death_fear.wav,2,young
429,TESS Toronto emotional speech set data/OAF_Fear/OAF_deep_fear.wav,2,young
430,TESS Toronto emotional speech set data/OAF_Fear/OAF_dime_fear.wav,2,young
431,TESS Toronto emotional speech set data/OAF_Fear/OAF_dip_fear.wav,2,young
432,TESS Toronto emotional speech set data/OAF_Fear/OAF_ditch_fear.wav,2,young
433,TESS Toronto emotional speech set data/OAF_Fear/OAF_dodge_fear.wav,2,young
434,TESS Toronto emotional speech set data/OAF_Fear/OAF_dog_fear.wav,2,young
435,TESS Toronto emotional speech set data/OAF_Fear/OAF_doll_fear.wav,2,young
436,TESS Toronto emotional speech set data/OAF_Fear/OAF_door_fear.wav,2,young
437,TESS Toronto emotional speech set data/OAF_Fear/OAF_fail_fear.wav,2,young
438,TESS Toronto emotional speech set data/OAF_Fear/OAF_fall_fear.wav,2,young
439,TESS Toronto emotional speech set data/OAF_Fear/OAF_far_fear.wav,2,young
440,TESS Toronto emotional speech set data/OAF_Fear/OAF_fat_fear.wav,2,young
441,TESS Toronto emotional speech set data/OAF_Fear/OAF_fit_fear.wav,2,young
442,TESS Toronto emotional speech set data/OAF_Fear/OAF_five_fear.wav,2,young
443,TESS Toronto emotional speech set data/OAF_Fear/OAF_food_fear.wav,2,young
444,TESS Toronto emotional speech set data/OAF_Fear/OAF_gap_fear.wav,2,young
445,TESS Toronto emotional speech set data/OAF_Fear/OAF_gas_fear.wav,2,young
446,TESS Toronto emotional speech set data/OAF_Fear/OAF_gaze_fear.wav,2,young
447,TESS Toronto emotional speech set data/OAF_Fear/OAF_germ_fear.wav,2,young
448,TESS Toronto emotional speech set data/OAF_Fear/OAF_get_fear.wav,2,young
449,TESS Toronto emotional speech set data/OAF_Fear/OAF_gin_fear.wav,2,young
450,TESS Toronto emotional speech set data/OAF_Fear/OAF_goal_fear.wav,2,young
451,TESS Toronto emotional speech set data/OAF_Fear/OAF_good_fear.wav,2,young
452,TESS Toronto emotional speech set data/OAF_Fear/OAF_goose_fear.wav,2,young
453,TESS Toronto emotional speech set data/OAF_Fear/OAF_gun_fear.wav,2,young
454,TESS Toronto emotional speech set data/OAF_Fear/OAF_half_fear.wav,2,young
455,TESS Toronto emotional speech set data/OAF_Fear/OAF_hall_fear.wav,2,young
456,TESS Toronto emotional speech set data/OAF_Fear/OAF_hash_fear.wav,2,young
457,TESS Toronto emotional speech set data/OAF_Fear/OAF_hate_fear.wav,2,young
458,TESS Toronto emotional speech set data/OAF_Fear/OAF_have_fear.wav,2,young
459,TESS Toronto emotional speech set data/OAF_Fear/OAF_haze_fear.wav,2,young
460,TESS Toronto emotional speech set data/OAF_Fear/OAF_hire_fear.wav,2,young
461,TESS Toronto emotional speech set data/OAF_Fear/OAF_hit_fear.wav,2,young
462,TESS Toronto emotional speech set data/OAF_Fear/OAF_hole_fear.wav,2,young
463,TESS Toronto emotional speech set data/OAF_Fear/OAF_home_fear.wav,2,young
464,TESS Toronto emotional speech set data/OAF_Fear/OAF_hurl_fear.wav,2,young
465,TESS Toronto emotional speech set data/OAF_Fear/OAF_hush_fear.wav,2,young
466,TESS Toronto emotional speech set data/OAF_Fear/OAF_jail_fear.wav,2,young
467,TESS Toronto emotional speech set data/OAF_Fear/OAF_jar_fear.wav,2,young
468,TESS Toronto emotional speech set data/OAF_Fear/OAF_join_fear.wav,2,young
469,TESS Toronto emotional speech set data/OAF_Fear/OAF_judge_fear.wav,2,young
470,TESS Toronto emotional speech set data/OAF_Fear/OAF_jug_fear.wav,2,young
471,TESS Toronto emotional speech set data/OAF_Fear/OAF_juice_fear.wav,2,young
472,TESS Toronto emotional speech set data/OAF_Fear/OAF_keen_fear.wav,2,young
473,TESS Toronto emotional speech set data/OAF_Fear/OAF_keep_fear.wav,2,young
474,TESS Toronto emotional speech set data/OAF_Fear/OAF_keg_fear.wav,2,young
475,TESS Toronto emotional speech set data/OAF_Fear/OAF_kick_fear.wav,2,young
476,TESS Toronto emotional speech set data/OAF_Fear/OAF_kill_fear.wav,2,young
477,TESS Toronto emotional speech set data/OAF_Fear/OAF_king_fear.wav,2,young
478,TESS Toronto emotional speech set data/OAF_Fear/OAF_kite_fear.wav,2,young
479,TESS Toronto emotional speech set data/OAF_Fear/OAF_knock_fear.wav,2,young
480,TESS Toronto emotional speech set data/OAF_Fear/OAF_late_fear.wav,2,young
481,TESS Toronto emotional speech set data/OAF_Fear/OAF_laud_fear.wav,2,young
482,TESS Toronto emotional speech set data/OAF_Fear/OAF_lean_fear.wav,2,young
483,TESS Toronto emotional speech set data/OAF_Fear/OAF_learn_fear.wav,2,young
484,TESS Toronto emotional speech set data/OAF_Fear/OAF_lease_fear.wav,2,young
485,TESS Toronto emotional speech set data/OAF_Fear/OAF_lid_fear.wav,2,young
486,TESS Toronto emotional speech set data/OAF_Fear/OAF_life_fear.wav,2,young
487,TESS Toronto emotional speech set data/OAF_Fear/OAF_limb_fear.wav,2,young
488,TESS Toronto emotional speech set data/OAF_Fear/OAF_live_fear.wav,2,young
489,TESS Toronto emotional speech set data/OAF_Fear/OAF_loaf_fear.wav,2,young
490,TESS Toronto emotional speech set data/OAF_Fear/OAF_long_fear.wav,2,young
491,TESS Toronto emotional speech set data/OAF_Fear/OAF_lore_fear.wav,2,young
492,TESS Toronto emotional speech set data/OAF_Fear/OAF_lose_fear.wav,2,young
493,TESS Toronto emotional speech set data/OAF_Fear/OAF_lot_fear.wav,2,young
494,TESS Toronto emotional speech set data/OAF_Fear/OAF_love_fear.wav,2,young
495,TESS Toronto emotional speech set data/OAF_Fear/OAF_luck_fear.wav,2,young
496,TESS Toronto emotional speech set data/OAF_Fear/OAF_make_fear.wav,2,young
497,TESS Toronto emotional speech set data/OAF_Fear/OAF_match_fear.wav,2,young
498,TESS Toronto emotional speech set data/OAF_Fear/OAF_merge_fear.wav,2,young
499,TESS Toronto emotional speech set data/OAF_Fear/OAF_mess_fear.wav,2,young
500,TESS Toronto emotional speech set data/OAF_Fear/OAF_met_fear.wav,2,young
501,TESS Toronto emotional speech set data/OAF_Fear/OAF_mill_fear.wav,2,young
502,TESS Toronto emotional speech set data/OAF_Fear/OAF_mob_fear.wav,2,young
503,TESS Toronto emotional speech set data/OAF_Fear/OAF_mode_fear.wav,2,young
504,TESS Toronto emotional speech set data/OAF_Fear/OAF_mood_fear.wav,2,young
505,TESS Toronto emotional speech set data/OAF_Fear/OAF_moon_fear.wav,2,young
506,TESS Toronto emotional speech set data/OAF_Fear/OAF_mop_fear.wav,2,young
507,TESS Toronto emotional speech set data/OAF_Fear/OAF_mouse_fear.wav,2,young
508,TESS Toronto emotional speech set data/OAF_Fear/OAF_nag_fear.wav,2,young
509,TESS Toronto emotional speech set data/OAF_Fear/OAF_name_fear.wav,2,young
510,TESS Toronto emotional speech set data/OAF_Fear/OAF_near_fear.wav,2,young
511,TESS Toronto emotional speech set data/OAF_Fear/OAF_neat_fear.wav,2,young
512,TESS Toronto emotional speech set data/OAF_Fear/OAF_nice_fear.wav,2,young
513,TESS Toronto emotional speech set data/OAF_Fear/OAF_note_fear.wav,2,young
514,TESS Toronto emotional speech set data/OAF_Fear/OAF_numb_fear.wav,2,young
515,TESS Toronto emotional speech set data/OAF_Fear/OAF_pad_fear.wav,2,young
516,TESS Toronto emotional speech set data/OAF_Fear/OAF_page_fear.wav,2,young
517,TESS Toronto emotional speech set data/OAF_Fear/OAF_pain_fear.wav,2,young
518,TESS Toronto emotional speech set data/OAF_Fear/OAF_pass_fear.wav,2,young
519,TESS Toronto emotional speech set data/OAF_Fear/OAF_pearl_fear.wav,2,young
520,TESS Toronto emotional speech set data/OAF_Fear/OAF_peg_fear.wav,2,young
521,TESS Toronto emotional speech set data/OAF_Fear/OAF_perch_fear.wav,2,young
522,TESS Toronto emotional speech set data/OAF_Fear/OAF_phone_fear.wav,2,young
523,TESS Toronto emotional speech set data/OAF_Fear/OAF_pick_fear.wav,2,young
524,TESS Toronto emotional speech set data/OAF_Fear/OAF_pike_fear.wav,2,young
525,TESS Toronto emotional speech set data/OAF_Fear/OAF_pole_fear.wav,2,young
526,TESS Toronto emotional speech set data/OAF_Fear/OAF_pool_fear.wav,2,young
527,TESS Toronto emotional speech set data/OAF_Fear/OAF_puff_fear.wav,2,young
528,TESS Toronto emotional speech set data/OAF_Fear/OAF_rag_fear.wav,2,young
529,TESS Toronto emotional speech set data/OAF_Fear/OAF_raid_fear.wav,2,young
530,TESS Toronto emotional speech set data/OAF_Fear/OAF_rain_fear.wav,2,young
531,TESS Toronto emotional speech set data/OAF_Fear/OAF_raise_fear.wav,2,young
532,TESS Toronto emotional speech set data/OAF_Fear/OAF_rat_fear.wav,2,young
533,TESS Toronto emotional speech set data/OAF_Fear/OAF_reach_fear.wav,2,young
534,TESS Toronto emotional speech set data/OAF_Fear/OAF_read_fear.wav,2,young
535,TESS Toronto emotional speech set data/OAF_Fear/OAF_red_fear.wav,2,young
536,TESS Toronto emotional speech set data/OAF_Fear/OAF_ring_fear.wav,2,young
537,TESS Toronto emotional speech set data/OAF_Fear/OAF_ripe_fear.wav,2,young
538,TESS Toronto emotional speech set data/OAF_Fear/OAF_road_fear.wav,2,young
539,TESS Toronto emotional speech set data/OAF_Fear/OAF_room_fear.wav,2,young
540,TESS Toronto emotional speech set data/OAF_Fear/OAF_rose_fear.wav,2,young
541,TESS Toronto emotional speech set data/OAF_Fear/OAF_rot_fear.wav,2,young
542,TESS Toronto emotional speech set data/OAF_Fear/OAF_rough_fear.wav,2,young
543,TESS Toronto emotional speech set data/OAF_Fear/OAF_rush_fear.wav,2,young
544,TESS Toronto emotional speech set data/OAF_Fear/OAF_said_fear.wav,2,young
545,TESS Toronto emotional speech set data/OAF_Fear/OAF_sail_fear.wav,2,young
546,TESS Toronto emotional speech set data/OAF_Fear/OAF_search_fear.wav,2,young
547,TESS Toronto emotional speech set data/OAF_Fear/OAF_seize_fear.wav,2,young
548,TESS Toronto emotional speech set data/OAF_Fear/OAF_sell_fear.wav,2,young
549,TESS Toronto emotional speech set data/OAF_Fear/OAF_shack_fear.wav,2,young
550,TESS Toronto emotional speech set data/OAF_Fear/OAF_shall_fear.wav,2,young
551,TESS Toronto emotional speech set data/OAF_Fear/OAF_shawl_fear.wav,2,young
552,TESS Toronto emotional speech set data/OAF_Fear/OAF_sheep_fear.wav,2,young
553,TESS Toronto emotional speech set data/OAF_Fear/OAF_shirt_fear.wav,2,young
554,TESS Toronto emotional speech set data/OAF_Fear/OAF_should_fear.wav,2,young
555,TESS Toronto emotional speech set data/OAF_Fear/OAF_shout_fear.wav,2,young
556,TESS Toronto emotional speech set data/OAF_Fear/OAF_size_fear.wav,2,young
